img,coefficient
profile pics/62810.jpeg,-1
profile pics/62811.jpeg,0.9954
profile pics/62812.jpeg,0.0
profile pics/62813.jpeg,0.9950
profile pics/62814.jpeg,0.9994
profile pics/62815.jpeg,0.9922
profile pics/62816.jpeg,0.9979
profile pics/62817.jpeg,0.9939
profile pics/62818.jpeg,0.9882
profile pics/62819.jpeg,0.9927
profile pics/62822.jpeg,0.9991
profile pics/62823.jpeg,0.9996
profile pics/62824.jpeg,0.9975
profile pics/62825.jpeg,0.9344
profile pics/62826.jpeg,0.9890
profile pics/62827.jpeg,0.9959
profile pics/62828.jpeg,0.9890
profile pics/62829.jpeg,0.0
profile pics/62830.jpeg,0.0
profile pics/62831.jpeg,0.0
profile pics/62832.jpeg,0.9984
profile pics/62834.jpeg,0.9984
profile pics/62835.jpeg,0.9994
profile pics/62836.jpeg,0.0
profile pics/62837.jpeg,0.0
profile pics/62838.jpeg,0.9969
profile pics/62839.jpeg,0.9998
profile pics/62840.jpeg,0.0
profile pics/62841.jpeg,0.9997
profile pics/62842.jpeg,0.9999
profile pics/62843.jpeg,0.9990
profile pics/62844.jpeg,0.9893
profile pics/62845.jpeg,0.9910
profile pics/62846.jpeg,0.9958
profile pics/62848.jpeg,0.9998
profile pics/62849.jpeg,0.9965
profile pics/62850.jpeg,0.9992
profile pics/62851.jpeg,0.0
profile pics/62852.jpeg,0.9990
profile pics/62853.jpeg,0.9986
profile pics/62854.jpeg,0.9998
profile pics/62855.jpeg,0.0
profile pics/62856.jpeg,0.9986
profile pics/62857.jpeg,0.9426
profile pics/62858.jpeg,0.0
profile pics/62859.jpeg,0.9987
profile pics/62860.jpeg,0.9996
profile pics/62861.jpeg,0.9821
profile pics/62862.jpeg,0.9976
profile pics/62863.jpeg,0.9940
profile pics/62864.jpeg,0.9998
profile pics/62865.jpeg,0.9997
profile pics/62866.jpeg,0.0
profile pics/62867.jpeg,0.9999
profile pics/62868.jpeg,0.9995
profile pics/62869.jpeg,0.0
profile pics/62870.jpeg,0.9961
profile pics/62871.jpeg,0.9996
profile pics/62872.jpeg,0.0
profile pics/62874.jpeg,0.9999
profile pics/62875.jpeg,0.9998
profile pics/62876.jpeg,0.9994
profile pics/62877.jpeg,0.9999
profile pics/62878.jpeg,0.9991
profile pics/62879.jpeg,0.0
profile pics/62880.jpeg,0.9998
profile pics/62881.jpeg,0.9998
profile pics/62882.jpeg,0.9999
profile pics/62883.jpeg,0.9998
profile pics/62884.jpeg,0.9976
profile pics/62885.jpeg,0.0
profile pics/62886.jpeg,0.0
profile pics/62887.jpeg,0.0
profile pics/62889.jpeg,0.9988
profile pics/62890.jpeg,0.9641
profile pics/62891.jpeg,0.9865
profile pics/62892.jpeg,0.0
profile pics/62893.jpeg,0.9988
profile pics/62894.jpeg,0.9949
profile pics/62895.jpeg,0.9812
profile pics/62896.jpeg,0.9998
profile pics/62897.jpeg,0.9997
profile pics/62898.jpeg,0.0
profile pics/62899.jpeg,0.9992
profile pics/62900.jpeg,0.9999
profile pics/62901.jpeg,0.9995
profile pics/62902.jpeg,0.8924
profile pics/62903.jpeg,0.9982
profile pics/62904.jpeg,0.9991
profile pics/62906.jpeg,0.9983
profile pics/62908.jpeg,0.9962
profile pics/62909.jpeg,0.9993
profile pics/62910.jpeg,0.0
profile pics/62911.jpeg,0.9806
profile pics/62912.jpeg,0.9941
profile pics/62914.jpeg,0.9942
profile pics/62915.jpeg,0.9980
profile pics/62916.jpeg,0.9914
profile pics/62919.jpeg,0.9999
profile pics/62920.jpeg,0.9964
profile pics/62921.jpeg,0.9995
profile pics/62922.jpeg,0.9999
profile pics/62923.jpeg,0.9996
profile pics/62924.jpeg,0.9997
profile pics/62925.jpeg,0.9999
profile pics/62926.jpeg,-1
profile pics/62927.jpeg,0.9997
profile pics/62928.jpeg,0.9991
profile pics/62929.jpeg,0.0
profile pics/62930.jpeg,-1
profile pics/62931.jpeg,0.0
profile pics/62932.jpeg,0.9996
profile pics/62934.jpeg,0.9992
profile pics/62935.jpeg,0.9999
profile pics/62936.jpeg,0.9999
profile pics/62937.jpeg,0.9999
profile pics/62938.jpeg,0.0
profile pics/62939.jpeg,0.9998
profile pics/62940.jpeg,0.0
profile pics/62941.jpeg,0.0
profile pics/62942.jpeg,0.0
profile pics/62944.jpeg,0.9995
profile pics/62945.jpeg,0.9918
profile pics/62946.jpeg,0.9998
profile pics/62947.jpeg,0.9745
profile pics/62948.jpeg,0.9973
profile pics/62950.jpeg,0.9981
profile pics/62951.jpeg,0.9184
profile pics/62952.jpeg,0.9997
profile pics/62954.jpeg,0.9977
profile pics/62955.jpeg,0.9847
profile pics/62956.jpeg,0.9997
profile pics/62957.jpeg,0.9989
profile pics/62958.jpeg,0.9956
profile pics/62960.jpeg,0.9988
profile pics/62962.jpeg,0.9927
profile pics/62964.jpeg,0.9995
profile pics/62965.jpeg,0.0
profile pics/62966.jpeg,0.9890
profile pics/62967.jpeg,0.9980
profile pics/62969.jpeg,0.9987
profile pics/62970.jpeg,0.9988
profile pics/62971.jpeg,0.9817
profile pics/62972.jpeg,0.9996
profile pics/62973.jpeg,0.0
profile pics/62974.jpeg,0.9958
profile pics/62975.jpeg,0.5933
profile pics/62976.jpeg,0.9775
profile pics/62977.jpeg,0.0
profile pics/62978.jpeg,0.6153
profile pics/62979.jpeg,0.0
profile pics/62981.jpeg,0.0
profile pics/62983.jpeg,0.9993
profile pics/62984.jpeg,0.9991
profile pics/62985.jpeg,0.0
profile pics/62986.jpeg,0.9954
profile pics/62987.jpeg,0.0
profile pics/62988.jpeg,-1
profile pics/62989.jpeg,0.0
profile pics/62990.jpeg,0.9966
profile pics/62991.jpeg,0.9973
profile pics/62992.jpeg,0.9896
profile pics/62993.jpeg,0.9995
profile pics/62994.jpeg,0.9998
profile pics/62995.jpeg,0.9942
profile pics/62996.jpeg,0.9958
profile pics/62997.jpeg,0.9999
profile pics/62998.jpeg,0.9943
profile pics/63000.jpeg,0.0
profile pics/63001.jpeg,0.0
profile pics/63002.jpeg,0.0
profile pics/63003.jpeg,0.9991
profile pics/63004.jpeg,0.9997
profile pics/63005.jpeg,0.9985
profile pics/63006.jpeg,0.0
profile pics/63008.jpeg,0.8995
profile pics/63009.jpeg,0.8627
profile pics/63010.jpeg,0.0
profile pics/63011.jpeg,0.9999
profile pics/63012.jpeg,0.9949
profile pics/63013.jpeg,0.9977
profile pics/63014.jpeg,0.9990
profile pics/63015.jpeg,0.9196
profile pics/63016.jpeg,0.0
profile pics/63017.jpeg,-1
profile pics/63018.jpeg,0.9949
profile pics/63020.jpeg,0.9988
profile pics/63021.jpeg,0.9999
profile pics/63022.jpeg,0.9968
profile pics/63023.jpeg,0.9916
profile pics/63025.jpeg,-1
profile pics/63026.jpeg,0.9920
profile pics/63027.jpeg,0.0
profile pics/63028.jpeg,0.9961
profile pics/63029.jpeg,0.9999
profile pics/63030.jpeg,0.9997
profile pics/63032.jpeg,0.0
profile pics/63033.jpeg,0.9987
profile pics/63034.jpeg,0.9981
profile pics/63035.jpeg,0.9998
profile pics/63036.jpeg,0.0
profile pics/63037.jpeg,0.9996
profile pics/63038.jpeg,0.9938
profile pics/63039.jpeg,0.9998
profile pics/63040.jpeg,0.9996
profile pics/63041.jpeg,0.9994
profile pics/63043.jpeg,0.9869
profile pics/63044.jpeg,0.9702
profile pics/63045.jpeg,0.9953
profile pics/63046.jpeg,0.9819
profile pics/63048.jpeg,0.9999
profile pics/63050.jpeg,0.0
profile pics/63052.jpeg,0.9972
profile pics/63053.jpeg,0.0
profile pics/63054.jpeg,0.9987
profile pics/63055.jpeg,0.9998
profile pics/63056.jpeg,0.9998
profile pics/63057.jpeg,0.9997
profile pics/63058.jpeg,0.9999
profile pics/63059.jpeg,0.9997
profile pics/63060.jpeg,0.9989
profile pics/63061.jpeg,0.9977
profile pics/63062.jpeg,0.9988
profile pics/63063.jpeg,0.0
profile pics/63065.jpeg,0.0
profile pics/63066.jpeg,0.0
profile pics/63068.jpeg,0.9996
profile pics/63069.jpeg,0.9998
profile pics/63070.jpeg,0.9966
profile pics/63071.jpeg,0.9849
profile pics/63072.jpeg,0.9978
profile pics/63073.jpeg,0.0
profile pics/63074.jpeg,0.9996
profile pics/63075.jpeg,0.9952
profile pics/63076.jpeg,0.9998
profile pics/63077.jpeg,0.9998
profile pics/63078.jpeg,0.9887
profile pics/63080.jpeg,0.9999
profile pics/63081.jpeg,0.9924
profile pics/63084.jpeg,0.9999
profile pics/63086.jpeg,0.9978
profile pics/63087.jpeg,0.9991
profile pics/63088.jpeg,0.0
profile pics/63090.jpeg,0.9997
profile pics/63091.jpeg,0.0
profile pics/63092.jpeg,0.9950
profile pics/63093.jpeg,0.9996
profile pics/63094.jpeg,0.9995
profile pics/63095.jpeg,0.9383
profile pics/63096.jpeg,0.9975
profile pics/63097.jpeg,0.9899
profile pics/63098.jpeg,0.9932
profile pics/63099.jpeg,0.9972
profile pics/63101.jpeg,0.9938
profile pics/63102.jpeg,0.0
profile pics/63103.jpeg,0.9994
profile pics/63104.jpeg,0.9991
profile pics/63106.jpeg,0.9285
profile pics/63107.jpeg,0.9975
profile pics/63108.jpeg,0.9982
profile pics/63109.jpeg,0.9993
profile pics/63110.jpeg,0.0
profile pics/63111.jpeg,0.0
profile pics/63112.jpeg,0.0
profile pics/63113.jpeg,0.0
profile pics/63114.jpeg,0.9876
profile pics/63115.jpeg,0.9786
profile pics/63116.jpeg,0.9993
profile pics/63117.jpeg,0.9966
profile pics/63118.jpeg,0.9987
profile pics/63119.jpeg,0.0
profile pics/63122.jpeg,0.0
profile pics/63123.jpeg,0.9999
profile pics/63125.jpeg,0.0
profile pics/63126.jpeg,0.9953
profile pics/63127.jpeg,0.9960
profile pics/63128.jpeg,0.9829
profile pics/63129.jpeg,0.9905
profile pics/63130.jpeg,0.9966
profile pics/63131.jpeg,0.0
profile pics/63133.jpeg,0.0
profile pics/63134.jpeg,0.9999
profile pics/63135.jpeg,0.0
profile pics/63136.jpeg,0.9997
profile pics/63138.jpeg,0.9997
profile pics/63139.jpeg,0.9900
profile pics/63140.jpeg,0.0
profile pics/63141.jpeg,0.9984
profile pics/63142.jpeg,0.9801
profile pics/63143.jpeg,0.9997
profile pics/63144.jpeg,0.9996
profile pics/63145.jpeg,0.9952
profile pics/63146.jpeg,0.0
profile pics/63147.jpeg,0.9997
profile pics/63148.jpeg,0.9682
profile pics/63149.jpeg,0.9972
profile pics/63150.jpeg,0.9976
profile pics/63151.jpeg,0.9987
profile pics/63152.jpeg,0.0
profile pics/63153.jpeg,0.9986
profile pics/63154.jpeg,-1
profile pics/63155.jpeg,0.0
profile pics/63156.jpeg,0.9996
profile pics/63157.jpeg,0.7781
profile pics/63158.jpeg,0.9994
profile pics/63159.jpeg,0.9987
profile pics/63160.jpeg,0.9992
profile pics/63161.jpeg,0.0
profile pics/63162.jpeg,0.9947
profile pics/63163.jpeg,0.9993
profile pics/63164.jpeg,0.9967
profile pics/63165.jpeg,0.9981
profile pics/63166.jpeg,0.9985
profile pics/63167.jpeg,0.9993
profile pics/63168.jpeg,0.0
profile pics/63169.jpeg,0.9965
profile pics/63170.jpeg,0.9934
profile pics/63171.jpeg,-1
profile pics/63172.jpeg,0.9962
profile pics/63173.jpeg,0.9993
profile pics/63175.jpeg,0.9997
profile pics/63176.jpeg,0.0
profile pics/63177.jpeg,0.9998
profile pics/63178.jpeg,0.9990
profile pics/63179.jpeg,0.9998
profile pics/63180.jpeg,0.0
profile pics/63181.jpeg,0.9932
profile pics/63182.jpeg,0.9965
profile pics/63183.jpeg,0.9373
profile pics/63184.jpeg,0.9999
profile pics/63187.jpeg,0.9953
profile pics/63188.jpeg,0.9994
profile pics/63189.jpeg,0.9972
profile pics/63190.jpeg,0.9991
profile pics/63191.jpeg,0.9993
profile pics/63192.jpeg,0.9994
profile pics/63193.jpeg,0.9993
profile pics/63194.jpeg,0.9986
profile pics/63195.jpeg,0.9997
profile pics/63196.jpeg,0.9938
profile pics/63197.jpeg,0.9207
profile pics/63198.jpeg,0.0
profile pics/63199.jpeg,0.9689
profile pics/63200.jpeg,0.8354
profile pics/63202.jpeg,0.9923
profile pics/63203.jpeg,0.0
profile pics/63204.jpeg,0.9991
profile pics/63205.jpeg,0.0
profile pics/63206.jpeg,0.9998
profile pics/63207.jpeg,0.9993
profile pics/63208.jpeg,0.0
profile pics/63209.jpeg,0.9922
profile pics/63210.jpeg,0.9997
profile pics/63212.jpeg,0.0
profile pics/63214.jpeg,0.9968
profile pics/63215.jpeg,0.9993
profile pics/63216.jpeg,0.9990
profile pics/63218.jpeg,0.0
profile pics/63219.jpeg,0.9875
profile pics/63221.jpeg,0.9998
profile pics/63222.jpeg,0.9592
profile pics/63224.jpeg,0.9993
profile pics/63225.jpeg,0.9941
profile pics/63226.jpeg,0.9958
profile pics/63229.jpeg,0.0
profile pics/63230.jpeg,0.9998
profile pics/63231.jpeg,0.9998
profile pics/63232.jpeg,0.9774
profile pics/63233.jpeg,0.0
profile pics/63234.jpeg,0.9949
profile pics/63235.jpeg,0.9980
profile pics/63236.jpeg,0.0
profile pics/63237.jpeg,0.0
profile pics/63238.jpeg,0.9953
profile pics/63239.jpeg,0.9988
profile pics/63241.jpeg,0.9936
profile pics/63242.jpeg,0.9910
profile pics/63243.jpeg,0.9979
profile pics/63244.jpeg,0.9998
profile pics/63245.jpeg,0.9992
profile pics/63246.jpeg,0.0
profile pics/63247.jpeg,0.7239
profile pics/63248.jpeg,0.0
profile pics/63249.jpeg,0.9995
profile pics/63250.jpeg,0.9585
profile pics/63251.jpeg,0.0
profile pics/63254.jpeg,0.0
profile pics/63255.jpeg,0.0
profile pics/63256.jpeg,-1
profile pics/63257.jpeg,0.9905
profile pics/63258.jpeg,0.9950
profile pics/63260.jpeg,-1
profile pics/63262.jpeg,0.9847
profile pics/63263.jpeg,0.9998
profile pics/63264.jpeg,0.9996
profile pics/63265.jpeg,0.8538
profile pics/63266.jpeg,0.0
profile pics/63267.jpeg,-1
profile pics/63268.jpeg,0.9994
profile pics/63269.jpeg,0.9975
profile pics/63270.jpeg,0.9993
profile pics/63271.jpeg,0.0
profile pics/63272.jpeg,0.0
profile pics/63273.jpeg,0.9996
profile pics/63274.jpeg,1.0000
profile pics/63275.jpeg,0.9974
profile pics/63276.jpeg,0.0
profile pics/63277.jpeg,0.9998
profile pics/63278.jpeg,0.9997
profile pics/63279.jpeg,0.0
profile pics/63280.jpeg,0.9968
profile pics/63281.jpeg,0.0
profile pics/63283.jpeg,0.9993
profile pics/63284.jpeg,0.9991
profile pics/63285.jpeg,0.0
profile pics/63286.jpeg,0.9927
profile pics/63287.jpeg,0.9964
profile pics/63290.jpeg,0.9998
profile pics/63291.jpeg,0.8624
profile pics/63292.jpeg,0.9974
profile pics/63293.jpeg,0.9168
profile pics/63294.jpeg,0.9856
profile pics/63295.jpeg,0.0
profile pics/63296.jpeg,0.9980
profile pics/63297.jpeg,0.9994
profile pics/63298.jpeg,0.9967
profile pics/63299.jpeg,0.9998
profile pics/63300.jpeg,0.9996
profile pics/63301.jpeg,0.9975
profile pics/63302.jpeg,0.9990
profile pics/63303.jpeg,0.9993
profile pics/63305.jpeg,0.9978
profile pics/63306.jpeg,0.9998
profile pics/63307.jpeg,0.9996
profile pics/63308.jpeg,0.9976
profile pics/63310.jpeg,0.0
profile pics/63311.jpeg,0.9993
profile pics/63312.jpeg,0.9969
profile pics/63314.jpeg,0.9994
profile pics/63315.jpeg,0.9996
profile pics/63316.jpeg,0.0
profile pics/63317.jpeg,0.0
profile pics/63318.jpeg,0.9991
profile pics/63319.jpeg,0.9977
profile pics/63320.jpeg,0.9985
profile pics/63321.jpeg,0.0
profile pics/63322.jpeg,0.9978
profile pics/63323.jpeg,0.9998
profile pics/63325.jpeg,0.0
profile pics/63326.jpeg,0.9961
profile pics/63327.jpeg,0.9966
profile pics/63328.jpeg,0.9992
profile pics/63329.jpeg,0.9923
profile pics/63331.jpeg,0.0
profile pics/63332.jpeg,0.9993
profile pics/63333.jpeg,0.9998
profile pics/63334.jpeg,0.0
profile pics/63335.jpeg,0.0
profile pics/63336.jpeg,0.9094
profile pics/63337.jpeg,0.9982
profile pics/63338.jpeg,0.9999
profile pics/63339.jpeg,0.9999
profile pics/63340.jpeg,0.9815
profile pics/63341.jpeg,0.9991
profile pics/63342.jpeg,0.0
profile pics/63343.jpeg,0.9946
profile pics/63344.jpeg,0.9996
profile pics/63345.jpeg,0.0
profile pics/63346.jpeg,0.9998
profile pics/63347.jpeg,0.9990
profile pics/63348.jpeg,0.9994
profile pics/63350.jpeg,0.0
profile pics/63351.jpeg,0.9941
profile pics/63352.jpeg,0.9991
profile pics/63353.jpeg,0.9986
profile pics/63354.jpeg,0.0
profile pics/63355.jpeg,0.9950
profile pics/63356.jpeg,0.9977
profile pics/63357.jpeg,0.0
profile pics/63358.jpeg,0.9999
profile pics/63359.jpeg,0.9993
profile pics/63360.jpeg,0.9987
profile pics/63361.jpeg,0.9979
profile pics/63362.jpeg,0.9999
profile pics/63363.jpeg,-1
profile pics/63364.jpeg,0.9997
profile pics/63366.jpeg,0.9997
profile pics/63367.jpeg,0.0
profile pics/63368.jpeg,-1
profile pics/63370.jpeg,0.0
profile pics/63371.jpeg,0.9998
profile pics/63372.jpeg,0.9848
profile pics/63373.jpeg,0.0
profile pics/63374.jpeg,0.9989
profile pics/63375.jpeg,0.0
profile pics/63376.jpeg,0.8332
profile pics/63377.jpeg,0.9994
profile pics/63378.jpeg,0.9965
profile pics/63379.jpeg,0.9786
profile pics/63380.jpeg,0.0
profile pics/63381.jpeg,0.9972
profile pics/63382.jpeg,0.9984
profile pics/63384.jpeg,0.9997
profile pics/63385.jpeg,0.9999
profile pics/63387.jpeg,0.9997
profile pics/63388.jpeg,0.0
profile pics/63390.jpeg,0.9998
profile pics/63391.jpeg,0.9999
profile pics/63392.jpeg,0.9971
profile pics/63393.jpeg,0.9999
profile pics/63394.jpeg,0.9279
profile pics/63395.jpeg,0.9994
profile pics/63396.jpeg,0.9982
profile pics/63398.jpeg,0.9999
profile pics/63399.jpeg,0.9995
profile pics/63400.jpeg,0.9998
profile pics/63401.jpeg,0.0
profile pics/63402.jpeg,0.9923
profile pics/63403.jpeg,0.9994
profile pics/63404.jpeg,0.9905
profile pics/63405.jpeg,0.0
profile pics/63406.jpeg,0.9994
profile pics/63407.jpeg,0.9999
profile pics/63408.jpeg,0.9540
profile pics/63409.jpeg,0.9990
profile pics/63410.jpeg,0.9999
profile pics/63411.jpeg,0.9989
profile pics/63412.jpeg,0.9960
profile pics/63413.jpeg,0.9935
profile pics/63414.jpeg,0.0
profile pics/63415.jpeg,0.0
profile pics/63417.jpeg,0.9984
profile pics/63421.jpeg,0.9986
profile pics/63422.jpeg,0.0
profile pics/63423.jpeg,-1
profile pics/63424.jpeg,0.9909
profile pics/63425.jpeg,0.9961
profile pics/63426.jpeg,0.9998
profile pics/63427.jpeg,0.9992
profile pics/63429.jpeg,0.0
profile pics/63430.jpeg,0.9980
profile pics/63432.jpeg,0.9976
profile pics/63433.jpeg,0.0
profile pics/63434.jpeg,0.9976
profile pics/63435.jpeg,0.0
profile pics/63436.jpeg,0.9983
profile pics/63437.jpeg,0.9980
profile pics/63438.jpeg,0.9951
profile pics/63439.jpeg,0.9971
profile pics/63440.jpeg,0.9920
profile pics/63441.jpeg,0.9994
profile pics/63443.jpeg,0.9998
profile pics/63445.jpeg,0.0
profile pics/63446.jpeg,0.9998
profile pics/63448.jpeg,0.8260
profile pics/63449.jpeg,0.9974
profile pics/63450.jpeg,0.9954
profile pics/63451.jpeg,0.9995
profile pics/63452.jpeg,0.9972
profile pics/63453.jpeg,0.5992
profile pics/63454.jpeg,0.9927
profile pics/63455.jpeg,0.9997
profile pics/63456.jpeg,0.9999
profile pics/63457.jpeg,0.0
profile pics/63458.jpeg,0.9999
profile pics/63459.jpeg,0.9954
profile pics/63461.jpeg,0.9986
profile pics/63462.jpeg,0.0
profile pics/63464.jpeg,0.9753
profile pics/63465.jpeg,0.9997
profile pics/63466.jpeg,0.0
profile pics/63467.jpeg,0.0
profile pics/63468.jpeg,0.9888
profile pics/63469.jpeg,0.0
profile pics/63470.jpeg,0.9929
profile pics/63471.jpeg,0.9995
profile pics/63472.jpeg,0.9994
profile pics/63474.jpeg,0.0
profile pics/63475.jpeg,0.0
profile pics/63476.jpeg,0.9740
profile pics/63477.jpeg,0.9999
profile pics/63478.jpeg,0.0
profile pics/63479.jpeg,0.9965
profile pics/63480.jpeg,0.9554
profile pics/63481.jpeg,0.9966
profile pics/63482.jpeg,-1
profile pics/63483.jpeg,0.0
profile pics/63484.jpeg,0.0
profile pics/63485.jpeg,0.9994
profile pics/63486.jpeg,0.9981
profile pics/63487.jpeg,0.0
profile pics/63488.jpeg,0.9990
profile pics/63489.jpeg,0.9984
profile pics/63490.jpeg,0.9457
profile pics/63491.jpeg,0.9550
profile pics/63492.jpeg,0.9996
profile pics/63494.jpeg,0.9999
profile pics/63495.jpeg,0.9994
profile pics/63497.jpeg,0.0
profile pics/63498.jpeg,-1
profile pics/63499.jpeg,0.9980
profile pics/63501.jpeg,0.9999
profile pics/63502.jpeg,0.9970
profile pics/63503.jpeg,0.9997
profile pics/63504.jpeg,0.9990
profile pics/63505.jpeg,0.9994
profile pics/63507.jpeg,0.9993
profile pics/63509.jpeg,0.9998
profile pics/63510.jpeg,0.9999
profile pics/63511.jpeg,-1
profile pics/63512.jpeg,0.0
profile pics/63513.jpeg,0.9988
profile pics/63514.jpeg,0.9982
profile pics/63515.jpeg,0.0
profile pics/63516.jpeg,0.9964
profile pics/63517.jpeg,0.9997
profile pics/63518.jpeg,0.0
profile pics/63520.jpeg,0.9996
profile pics/63521.jpeg,0.9294
profile pics/63522.jpeg,0.0
profile pics/63523.jpeg,0.9311
profile pics/63524.jpeg,0.9972
profile pics/63525.jpeg,0.9998
profile pics/63526.jpeg,0.0
profile pics/63527.jpeg,0.0
profile pics/63528.jpeg,0.9479
profile pics/63529.jpeg,0.0
profile pics/63530.jpeg,0.6031
profile pics/63531.jpeg,0.0
profile pics/63532.jpeg,0.9799
profile pics/63533.jpeg,0.9980
profile pics/63534.jpeg,0.9813
profile pics/63536.jpeg,0.9970
profile pics/63537.jpeg,0.9992
profile pics/63538.jpeg,0.9668
profile pics/63539.jpeg,0.9983
profile pics/63540.jpeg,0.0
profile pics/63542.jpeg,0.0
profile pics/63543.jpeg,0.9998
profile pics/63544.jpeg,0.0
profile pics/63545.jpeg,0.9974
profile pics/63546.jpeg,0.0
profile pics/63547.jpeg,-1
profile pics/63549.jpeg,0.0
profile pics/63550.jpeg,0.0
profile pics/63553.jpeg,0.9986
profile pics/63554.jpeg,0.0
profile pics/63555.jpeg,0.9589
profile pics/63556.jpeg,0.9999
profile pics/63557.jpeg,0.9930
profile pics/63558.jpeg,0.9964
profile pics/63560.jpeg,0.9703
profile pics/63561.jpeg,0.9967
profile pics/63562.jpeg,0.9997
profile pics/63563.jpeg,0.9998
profile pics/63564.jpeg,0.9999
profile pics/63565.jpeg,0.9996
profile pics/63566.jpeg,0.9985
profile pics/63567.jpeg,0.9979
profile pics/63568.jpeg,0.9996
profile pics/63569.jpeg,0.9991
profile pics/63570.jpeg,0.0
profile pics/63571.jpeg,0.9885
profile pics/63572.jpeg,0.9998
profile pics/63573.jpeg,0.0
profile pics/63575.jpeg,0.0
profile pics/63578.jpeg,0.9998
profile pics/63579.jpeg,0.9989
profile pics/63580.jpeg,0.9969
profile pics/63581.jpeg,0.9998
profile pics/63582.jpeg,0.0
profile pics/63583.jpeg,0.9999
profile pics/63584.jpeg,0.0
profile pics/63585.jpeg,0.9997
profile pics/63586.jpeg,0.9987
profile pics/63587.jpeg,0.0
profile pics/63588.jpeg,0.9983
profile pics/63590.jpeg,0.9954
profile pics/63591.jpeg,0.0
profile pics/63592.jpeg,0.9999
profile pics/63593.jpeg,0.0
profile pics/63594.jpeg,0.9916
profile pics/63596.jpeg,0.9670
profile pics/63597.jpeg,0.8667
profile pics/63598.jpeg,0.0
profile pics/63600.jpeg,0.9999
profile pics/63601.jpeg,0.9981
profile pics/63603.jpeg,0.9954
profile pics/63604.jpeg,-1
profile pics/63607.jpeg,0.9865
profile pics/63608.jpeg,0.0
profile pics/63609.jpeg,0.0
profile pics/63610.jpeg,0.8454
profile pics/63611.jpeg,0.6334
profile pics/63612.jpeg,0.9937
profile pics/63613.jpeg,0.0
profile pics/63615.jpeg,0.9957
profile pics/63616.jpeg,0.9774
profile pics/63617.jpeg,0.9999
profile pics/63618.jpeg,0.9930
profile pics/63619.jpeg,0.9962
profile pics/63620.jpeg,0.9994
profile pics/63621.jpeg,0.9891
profile pics/63622.jpeg,0.9997
profile pics/63624.jpeg,0.9988
profile pics/63625.jpeg,0.9998
profile pics/63626.jpeg,0.9909
profile pics/63627.jpeg,0.0
profile pics/63628.jpeg,0.9836
profile pics/63630.jpeg,0.9998
profile pics/63631.jpeg,0.9996
profile pics/63632.jpeg,0.9994
profile pics/63633.jpeg,0.0
profile pics/63634.jpeg,0.9944
profile pics/63635.jpeg,0.9732
profile pics/63636.jpeg,0.0
profile pics/63637.jpeg,0.8412
profile pics/63638.jpeg,0.9996
profile pics/63639.jpeg,0.9693
profile pics/63640.jpeg,0.9996
profile pics/63641.jpeg,0.9994
profile pics/63642.jpeg,0.9980
profile pics/63643.jpeg,0.8880
profile pics/63644.jpeg,0.9969
profile pics/63645.jpeg,0.9997
profile pics/63646.jpeg,0.0
profile pics/63648.jpeg,-1
profile pics/63649.jpeg,0.0
profile pics/63650.jpeg,0.9999
profile pics/63651.jpeg,0.9996
profile pics/63652.jpeg,0.9921
profile pics/63654.jpeg,0.8370
profile pics/63655.jpeg,0.0
profile pics/63656.jpeg,0.9983
profile pics/63657.jpeg,0.9894
profile pics/63658.jpeg,0.0
profile pics/63659.jpeg,0.9997
profile pics/63660.jpeg,0.0
profile pics/63661.jpeg,0.8226
profile pics/63662.jpeg,0.0
profile pics/63664.jpeg,0.0
profile pics/63665.jpeg,0.9935
profile pics/63666.jpeg,0.9993
profile pics/63667.jpeg,0.9992
profile pics/63668.jpeg,0.0
profile pics/63669.jpeg,0.0
profile pics/63670.jpeg,0.9939
profile pics/63671.jpeg,0.0
profile pics/63672.jpeg,0.9998
profile pics/63673.jpeg,0.9997
profile pics/63674.jpeg,0.9853
profile pics/63676.jpeg,0.9998
profile pics/63678.jpeg,0.9941
profile pics/63679.jpeg,0.9997
profile pics/63680.jpeg,0.9938
profile pics/63682.jpeg,0.0
profile pics/63683.jpeg,0.0
profile pics/63684.jpeg,0.9981
profile pics/63685.jpeg,0.0
profile pics/63687.jpeg,0.9999
profile pics/63688.jpeg,0.0
profile pics/63689.jpeg,0.9998
profile pics/63690.jpeg,0.9984
profile pics/63692.jpeg,0.9954
profile pics/63693.jpeg,0.9972
profile pics/63694.jpeg,0.9999
profile pics/63696.jpeg,0.0
profile pics/63697.jpeg,0.0
profile pics/63698.jpeg,0.0
profile pics/63699.jpeg,0.9942
profile pics/63700.jpeg,0.9984
profile pics/63701.jpeg,0.8889
profile pics/63702.jpeg,0.9986
profile pics/63703.jpeg,0.9998
profile pics/63704.jpeg,0.9981
profile pics/63706.jpeg,0.0
profile pics/63707.jpeg,0.9970
profile pics/63708.jpeg,0.9992
profile pics/63709.jpeg,0.0
profile pics/63710.jpeg,0.9970
profile pics/63711.jpeg,0.9765
profile pics/63714.jpeg,0.0
profile pics/63716.jpeg,0.0
profile pics/63717.jpeg,0.9997
profile pics/63718.jpeg,0.9844
profile pics/63719.jpeg,0.9962
profile pics/63720.jpeg,0.0
profile pics/63722.jpeg,0.9999
profile pics/63723.jpeg,0.0
profile pics/63724.jpeg,0.0
